0.58898	0.02523	0.00125
0.58986	0.02848	0.00131
0.59073	0.02333	0.0012
0.5916	0.02358	0.00122
0.59247	0.02188	0.00117
0.59335	0.02244	0.00119
0.59422	0.02479	0.00126
0.59509	0.02835	0.00138
0.59597	0.02411	0.00125
0.59684	0.02015	0.00116
0.59771	0.02192	0.00122
0.59859	0.02338	0.00126
0.59946	0.02518	0.00132
0.60033	0.02586	0.00133
0.60121	0.02321	0.00129
0.60208	0.02235	0.00124
0.60295	0.02222	0.00127
0.60383	0.01951	0.00119
0.6047	0.01986	0.00121
0.60557	0.02222	0.00128
0.60645	0.02453	0.00136
0.60732	0.01956	0.00122
0.60819	0.02101	0.00125
0.60907	0.02418	0.00138
0.60994	0.02594	0.00141
0.61081	0.01848	0.00121
0.61169	0.02742	0.00147
0.61256	0.01782	0.0012
0.61343	0.01991	0.00127
0.6143	0.01996	0.00128
0.61518	0.02646	0.00148
0.61605	0.02172	0.00136
0.61692	0.02162	0.00135
0.6178	0.01874	0.00126
0.61867	0.02338	0.00145
0.61954	0.02264	0.00139
0.62042	0.02129	0.00138
0.62129	0.02565	0.00151
0.62216	0.02704	0.00157
0.62304	0.02294	0.00144
0.62391	0.02037	0.00137
0.62478	0.02061	0.0014
0.62566	0.02783	0.0016
0.62653	0.01982	0.00139
0.6274	0.01925	0.00136
0.62828	0.0171	0.0013
0.62915	0.0254	0.00155
0.63002	0.02368	0.00156
0.6309	0.02486	0.00158
0.63177	0.02804	0.00168
0.63264	0.0201	0.00145
0.63352	0.02698	0.00169
0.63439	0.02159	0.00151
0.63526	0.01769	0.00137
0.63614	0.0183	0.00143
0.63701	0.02229	0.00155
0.63788	0.02435	0.00165
0.63875	0.02518	0.00167
0.63963	0.02522	0.00171
0.6405	0.0251	0.00168
0.64138	0.02658	0.00176
0.64225	0.02575	0.00174
0.64312	0.0169	0.00142
0.64399	0.02806	0.00186
0.64487	0.02427	0.00171
0.64574	0.02253	0.0017
0.64661	0.03367	0.00203
0.64749	0.02891	0.00194
0.64836	0.02012	0.00159
0.64923	0.01633	0.00148
0.65011	0.02028	0.00162
0.65098	0.02066	0.00167
0.65185	0.01476	0.00142
0.65273	0.02472	0.00185
0.6536	0.02041	0.0017
0.65447	0.02239	0.00178
0.65535	0.01576	0.00153
0.65622	0.01793	0.00161
0.65709	0.01848	0.00168
0.65797	0.01852	0.00165
0.65884	0.02358	0.00192
0.65971	0.02561	0.00198
0.66058	0.02198	0.00188
0.66146	0.02452	0.00197
0.66233	0.0267	0.00211
0.66321	0.02136	0.00188
0.66408	0.01278	0.00147
0.66495	0.01877	0.00181
0.66583	0.01795	0.00176
0.6667	0.02259	0.00202
0.66757	0.02369	0.00205
0.66844	0.02149	0.002
0.66932	0.01889	0.00188
0.67019	0.0203	0.00198
0.67106	0.0291	0.00236
0.67194	0.02251	0.00212
0.67281	0.03039	0.0025
0.67368	0.01958	0.00198
0.67456	0.02319	0.00222
0.67543	0.02194	0.00216
0.6763	0.02481	0.00235
0.67718	0.02085	0.00214
0.67805	0.02694	0.00248
0.67892	0.01465	0.00186
0.6798	0.02215	0.00227
0.68067	0.02323	0.00239
0.68154	0.03076	0.00278
0.68242	0.02581	0.00257
0.68329	0.03201	0.00288
0.68416	0.03077	0.00287
0.68503	0.01522	0.00204
0.68591	0.02222	0.00248
0.68678	0.01811	0.0023
0.68766	0.0233	0.00261
0.68853	0.03014	0.00304
0.6894	0.01318	0.00203
0.69027	0.03153	0.00323
0.69115	0.02431	0.00284
0.69202	0.01959	0.00258
0.69289	0.02006	0.00268
0.69377	0.02357	0.00291
0.69464	0.02549	0.00311
0.69551	0.02678	0.00325
0.69639	0.01898	0.00276
0.69726	0.01921	0.00285
0.69813	0.02505	0.00329
0.69901	0.02209	0.00316
0.69988	0.01679	0.00287
